noun,gender,lang
piercing,m,fr
placier,m,fr
placet,m,fr
placement,m,fr
piquier,m,fr
pieds d'argile,"pl,m",fr
placenta,m,fr
placentaire,m,fr
placement de produit,m,fr
pixel,m,fr
placebo,m,fr
PL,m,fr
placardage,m,fr
placard,m,fr
placage,m,fr
pivotement,m,fr
pivotage,m,fr
pittospore,m,fr
pivert,m,fr
pittosporum,m,fr
plus-que-parfait,m,fr
pizzicato,m,fr
plus petit commun multiple,m,fr
plus grand commun diviseur,m,fr
plus,"pl,m",fr
plumitif,m,fr
pluripartisme,m,fr
pluralisme,m,fr
Polak,m,fr
plurilinguisme,m,fr
plumets,"pl,m",fr
plumier,m,fr
pluriel,m,fr
plumetis,m,fr
Polack,m,fr
polacre,m,fr
poivrot,m,fr
poivre noir,m,fr
poivron,m,fr
poivre de Cayenne,m,fr
poivrier,m,fr
poivre du moulin,m,fr
poivre,m,fr
poitevin,m,fr
poivre blanc,m,fr
poitrail,m,fr
ponte,"f,m",fr
pont-levis,m,fr
pont flottant,m,fr
pont-canal,m,fr
pontage,m,fr
pont d'or,m,fr
pont suspendu,m,fr
pont disulfure,m,fr
pont,m,fr
poney,m,fr
pondoir,m,fr
poker,m,fr
poudrier,m,fr
pouce,m,fr
pouding,m,fr
poto,m,fr
pou,m,fr
pouce en l'air,m,fr
poubellisme,m,fr
potron-minet,m,fr
potlatch,m,fr
poucet,m,fr
potimarron,m,fr
potin,m,fr
potier,m,fr
potiron,m,fr
preneur,m,fr
prendeur,m,fr
preneur d'assurance,m,fr
projet,m,fr
premium,m,fr
projectile,m,fr
prohibitionniste,m,fr
programmeur,m,fr
programme,m,fr
programme malveillant,m,fr
projecteur,m,fr
progressisme,m,fr
prohibitionnisme,m,fr
profit,m,fr
programmateur,m,fr
progiciel,m,fr
prognathisme,m,fr
progestatif,m,fr
profilographe,m,fr
profiteur,m,fr
profileur,m,fr
psychisme,m,fr
psoralier,m,fr
psychodrame,m,fr
psi,m,fr
pseudotumeur,m,fr
pseudorhumatisme,m,fr
psittacisme,m,fr
pseudoscalaire,m,fr
psilocybe,m,fr
pseudobulbe,m,fr
pseudoparasitisme,m,fr
pseudopode,m,fr
pseudo,m,fr
quai,m,fr
quadruplet,m,fr
quadruple,m,fr
pseudonyme,m,fr
quadrumane,m,fr
quadroxyde,m,fr
quadrisyllabe,m,fr
quadrisulfure,m,fr
quadrimestre,m,fr
quarante-huitard,m,fr
quadrilobe,m,fr
quadrillage,m,fr
raccourci,m,fr
raccommodement,m,fr
raccourci clavier,m,fr
raccordement,m,fr
rabot,m,fr
raccard,m,fr
raccord,m,fr
raccommodage,m,fr
raboteur,m,fr
rabougrissement,m,fr
rabotage,m,fr
rabe,m,fr
rabbin,m,fr
rabicoin,m,fr
rabbinat,m,fr
rang,m,fr
rabattement,m,fr
rabatteur,m,fr
rangement,m,fr
rancio,m,fr
ranz des vaches,m,fr
randonneur,m,fr
rancissement,m,fr
rancard,m,fr
rand,m,fr
ramon,m,fr
ramollissement,m,fr
ramoneur,m,fr
rancart,m,fr
ramonage,m,fr
recopiage,m,fr
ramier,m,fr
reclus,m,fr
recommencement,m,fr
reconfinement,m,fr
recollement,m,fr
reclassement,m,fr
recoin,m,fr
remix,m,fr
remodelage,m,fr
remmaillage,m,fr
remixeur,m,fr
remisier,m,fr
remisage,m,fr
remembrement,m,fr
resto,m,fr
remerciement,m,fr
resto-bar,m,fr
restaurateur,m,fr
resto pub,m,fr
restaurant,m,fr
resto bar,m,fr
ressortissant,m,fr
restant,m,fr
restauroute,m,fr
restau,m,fr
ressort,m,fr
ricochet,m,fr
ressentiment,m,fr
ricin,m,fr
restable,m,fr
resserrement,m,fr
ressuyage,m,fr
ricil,m,fr
richard,m,fr
Ricard,m,fr
richelieu,m,fr
reste,m,fr
ricain,m,fr
ricaneur,m,fr
ribouis,m,fr
ricanement,m,fr
rial,m,fr
ribose,m,fr
riboteur,m,fr
Riansais,m,fr
ribaud,m,fr
riz complet,m,fr
RIB,m,fr
rhytidome,m,fr
rose,"f,m",fr
ribosome,m,fr
riz blanc,m,fr
rorqual bleu,m,fr
rosbif,m,fr
roque,m,fr
rorqual,m,fr
root,m,fr
rosaire,m,fr
rooter,m,fr
roquefort,m,fr
rongeur,m,fr
ronronnement,m,fr
ronfleur,m,fr
ronflement,m,fr
rondocubisme,m,fr
ronron,m,fr
sabre laser,m,fr
sac,m,fr
sabotier,m,fr
sabrage,m,fr
sabord,m,fr
sabre,m,fr
sabre d'abordage,m,fr
saboteur,m,fr
sabot,m,fr
sabotage,m,fr
saloir,m,fr
sabordage,m,fr
salol,m,fr
salicylate,m,fr
salicyline,m,fr
salep,m,fr
saligaud,m,fr
salicoside,m,fr
sablon,m,fr
salicional,m,fr
salaud,m,fr
saleur,m,fr
salaryman,m,fr
salin,m,fr
saut de cheval,m,fr
saut dans l'inconnu,m,fr
saut de lapin,m,fr
saut,m,fr
saurien,m,fr
sauriasis,m,fr
sauropode,m,fr
Savoyard,m,fr
sec,m,fr
sauropside,m,fr
savonule,m,fr
SDF,m,fr
seau,m,fr
scutaire,m,fr
sculpteur,m,fr
scutellum,m,fr
sequin,m,fr
septuor,m,fr
septum,m,fr
seaborgium,m,fr
siau,m,fr
siamois,m,fr
shunt,m,fr
sialagogue,m,fr
sial,m,fr
si majeur,m,fr
showroom,m,fr
show,m,fr
shot,m,fr
slalom,m,fr
showman,m,fr
shtreimel,m,fr
shtetl,m,fr
shrapnel,m,fr
shrapnell,m,fr
skua,m,fr
skijoring,m,fr
skieur,m,fr
skunks,m,fr
SIH,m,fr
skif,m,fr
skiff,m,fr
skidpad,m,fr
skipper,m,fr
skidoo,m,fr
skippeur,m,fr
ski para-alpin,m,fr
ski paranordique,m,fr
ski para-nordique,m,fr
ski nautique,m,fr
ski para nordique,m,fr
ski nordique,m,fr
ski de fond,m,fr
ski ballet,m,fr
sommeil,m,fr
sommier,m,fr
sommet de l'iceberg,m,fr
somme,"f,m",fr
sommeil profond,m,fr
sommelier,m,fr
sommaire,m,fr
sommeil paradoxal,m,fr
sommet,m,fr
sommeil lent,m,fr
somalien,m,fr
somite,m,fr
Somalien,m,fr
spadice,m,fr
somatopleure,m,fr
sometent,m,fr
SP,m,fr
souvlaki,m,fr
sovkhoze,m,fr
soviet,m,fr
spadassin,m,fr
souvenir,m,fr
souverainisme,m,fr
souverain,m,fr
Sozi,m,fr
soutirage,m,fr
somali,m,fr
soutien-gorge,m,fr
soutif,m,fr
stationment,m,fr
statif,m,fr
stathouder,m,fr
statice,m,fr
starting-gate,m,fr
starting-block,m,fr
starter,m,fr
sombrero,m,fr
staphylome,m,fr
starting block,m,fr
statisme,m,fr
staroste,m,fr
stapes,m,fr
staphylocoque,m,fr
staphylin,m,fr
submersible,m,fr
suboxyde,m,fr
subpoena,m,fr
suborneur,m,fr
subordinateur,m,fr
sublatif,m,fr
subjectile,m,fr
suber,m,fr
subjonctif,m,fr
subjectivisme,m,fr
subconscient,m,fr
subconscience,m,fr
styromousse,m,fr
suage,m,fr
surcot,m,fr
surcyclage,m,fr
suaire,m,fr
surbaux,"pl,m",fr
surah,m,fr
surcout,m,fr
surbooking,m,fr
surcreusement,m,fr
surarmement,m,fr
sur-ensemble,m,fr
sur place,m,fr
suramplificateur,m,fr
supraconducteur,m,fr
suppresseur,m,fr
tabac,m,fr
tabagisme passif,m,fr
t-shirt,m,fr
T-shirt,m,fr
suppositoire,m,fr
tabagisme,m,fr
systyle,m,fr
tabaculteur,m,fr
talus,m,fr
tapis-franc,m,fr
tapis roulant,m,fr
tapis volant,m,fr
tapisseur,m,fr
tapis de souris,m,fr
tapis,m,fr
tapioca,m,fr
tape-cul,m,fr
tapis rouge,m,fr
tapin,m,fr
tapage,m,fr
tapir,m,fr
tapecul,m,fr
tapageur,m,fr
tapage nocturne,m,fr
tao,m,fr
teknival,m,fr
teint-vin,m,fr
teint,m,fr
teinturier,m,fr
tee,m,fr
tee-shirt,m,fr
taon,m,fr
tectite,m,fr
tectibranche,m,fr
terrain glissant,m,fr
terrain,m,fr
terrain de basketball,m,fr
terrain de jeu,m,fr
terrain de chasse,m,fr
terrain d'entente,m,fr
terraformage,m,fr
ternissement,m,fr
thermalisme,m,fr
terpinol,m,fr
tiroir,m,fr
tiret du 8,m,fr
tiret demi-cadratin,m,fr
tiret du 6,m,fr
tiret cadratin,m,fr
tiret,m,fr
tire-bouchon,m,fr
tiret bas,m,fr
tire-lait,m,fr
tire,"f,m",fr
tire-fesse,m,fr
tireur,m,fr
tire-fond,m,fr
tourage,m,fr
tire-au-flanc,m,fr
tirant d'air,m,fr
tirant,m,fr
tirant d'eau,m,fr
tour de table,m,fr
tiramisu,m,fr
tour du chapeau,m,fr
tour du poteau,m,fr
tour d'horizon,m,fr
tour de taille,m,fr
tour de reins,m,fr
tour de vis,m,fr
tour de scrutin,m,fr
tour de force,m,fr
tour de potier,m,fr
tour de parole,m,fr
tour,"f,m",fr
tour de poitrine,m,fr
tour de magie,m,fr
toupet,m,fr
Toulousain,m,fr
travelling,m,fr
tour de passe-passe,m,fr
tour d'abandon,m,fr
travaux pratiques,"pl,m",fr
travailleur du sexe,m,fr
travailleur,m,fr
travaux des champs,"pl,m",fr
travailleur saisonnier,m,fr
travaillisme,m,fr
travail de Romain,m,fr
travelo,m,fr
travail de Titan,m,fr
travail de titan,m,fr
travail des enfants,m,fr
triomphalisme,m,fr
traversin,m,fr
triolet,m,fr
trio,m,fr
triolisme,m,fr
trinquet,m,fr
trinitramide,m,fr
trimoteur,m,fr
tulle,m,fr
tulle gras,m,fr
tulipier,m,fr
tuileau,m,fr
tufeau,m,fr
tuffeau,m,fr
tuilage,m,fr
tueur,m,fr
tue-mouche,m,fr
tueur de masse,m,fr
tue-l'amour,m,fr
tubipore,m,fr
tubercule,m,fr
tuf,m,fr
tube auditif,m,fr
tube digestif,m,fr
urinal,m,fr
tube pollinique,m,fr
tube cathodique,m,fr
tube,m,fr
urinoir,m,fr
tubage,m,fr
uranyle,m,fr
urbanisme,m,fr
uranoscope,m,fr
urate,m,fr
uranium enrichi,m,fr
vedettariat,m,fr
uranium,m,fr
uranium appauvri,m,fr
uranien,m,fr
uranisme,m,fr
urdu,m,fr
veau,m,fr
veau d'or,m,fr
vavasseur,m,fr
VDQS,m,fr
vecteur,m,fr
VBCI,m,fr
VBL,m,fr
VBV,m,fr
vaurien,m,fr
vauvert,m,fr
vaudou,m,fr
vautour moine,m,fr
vestibule,m,fr
vespertilion,m,fr
vautour,m,fr
vertugadin,m,fr
vertige,m,fr
vert-de-gris,m,fr
verticille,m,fr
verso,m,fr
verticalisme,m,fr
versoir,m,fr
vert galant,m,fr
virage,m,fr
vert,m,fr
vionnet,m,fr
vaudeville,m,fr
violon,m,fr
violeur,m,fr
violoneux,m,fr
violoncelle,m,fr
violon d'Ingres,m,fr
violon alto,m,fr
violier,m,fr
viol conjugal,m,fr
wafer,m,fr
violateur,m,fr
VLS,m,fr
vertex,m,fr
W.-E.,m,fr
W.E.,m,fr
w.-c.,"pl,m",fr
vulgum pecus,m,fr
W-E,m,fr
vulgarisme,m,fr
vulgarisateur,m,fr
vulcanisme,m,fr
vraquier,m,fr
vulpin,m,fr
wiki,m,fr
VTT,m,fr
vulcain,m,fr
xyste,m,fr
vrai ou faux,m,fr
yabem,m,fr
vrombissement,m,fr
yaaku,m,fr
VTC,"f,m",fr
xylophone,m,fr
xylostome,m,fr
xylorimba,m,fr
xylopale,m,fr
xylonide,m,fr
xylophage,m,fr
xylol,m,fr
xylographe,m,fr
violet,m,fr
xylofer,m,fr
xylharmonicon,m,fr
zakouski,m,fr
zaibac,m,fr
zaghawa,m,fr
Zaghawa,m,fr
zigzag,m,fr
zagotzerno,m,fr
zigzagueur,m,fr
Zillingeois,m,fr
Ziliais,m,fr
zigue,m,fr
zikiro,m,fr
zigua,m,fr
zigouigoui,m,fr
zigoto,m,fr
zigonnage,m,fr
zigouillage,m,fr
zigoteau,m,fr
zigonneux,m,fr
zigomard,m,fr
zigotteau,m,fr
zigomar,m,fr
Zigliarais,m,fr
zouave,m,fr
zig,m,fr
zicral,m,fr
zigheune,m,fr
zieverer,m,fr
zython,m,fr
zythogale,m,fr
zythogala,m,fr
zythophile,m,fr
zyrcaloy,m,fr
zygote,m,fr
zygoma,m,fr
zymodiagnostic,m,fr
zygopode,m,fr
zyklon,m,fr
zyzel,m,fr
zydeko,m,fr
zyclon,m,fr
zwergaffen,m,fr
z'yeu,m,fr
zwinglianisme,m,fr
Zuytpeenois,m,fr
zwanzeur,m,fr
Zuydcootois,m,fr
zugzwang,m,fr
zythum,m,fr
zucchini,m,fr
zulgo-gemzek,m,fr
Zutkerquois,m,fr
Zurichois,m,fr
zucchette,m,fr
zurnisme,m,fr
zutisme,m,fr
zuisme,m,fr
Zudausquois,m,fr
zozoteur,m,fr
Zuanais,m,fr
zrig,m,fr
zraga,m,fr
zozo,m,fr
zouzou,m,fr
zozotement,m,fr
Zozais,m,fr
zouz,"f,m",fr
zoulou,m,fr
zouma,m,fr
zoziau,m,fr
zouc,m,fr
zouk,m,fr
Zoulou,m,fr
Zotiquien,m,fr
Zotelois,m,fr
zoukeur,m,fr
Zouafquois,m,fr
zorrino,m,fr
zoroche,m,fr
zoreil,m,fr
zorey,m,fr
zopiok,m,fr
z'orange,m,fr
zoroastrisme,m,fr
zootechnicien,m,fr
zootrope,m,fr
zoori,m,fr
zootoponyme,m,fr
zootomiste,m,fr
zoorama,m,fr
zooplasma,m,fr
zoosporange,m,fr
zooplancton,m,fr
zoophytolithe,m,fr
zoophyte,m,fr
zooplanctonte,m,fr
zoomorphisme,m,fr
zoophore,m,fr
zoomeur,m,fr
zoonyme,m,fr
zoophage,m,fr
zooparc,m,fr
zoolite,m,fr
zoom,m,fr
zoomage,m,fr
zoolithe,m,fr
zoo,m,fr
zonzonnement,m,fr
zoocarpe,m,fr
zoofari,m,fr
zona,m,fr
Zonzais,m,fr
zonure,m,fr
zonz,m,fr
zonard,m,fr
zonage,m,fr
zombificateur,m,fr
zoiseau,m,fr
zombi,m,fr
zolisme,m,fr
zographos,m,fr
Zoerselois,m,fr
zoguiste,m,fr
z'oiseau,m,fr
zodiaque,m,fr
zob,m,fr
zobbi,m,fr
zoanthinien,m,fr
zoanthe,m,fr
zoanthaire,m,fr
zobe,m,fr
zloty,m,fr
zizi,m,fr
Zlinois,m,fr
zizi panpan,m,fr
zivereer,m,fr
ziste,m,fr
zizaneur,m,fr
zist,m,fr
zisel,m,fr
zire,m,fr
Zittersheimois,m,fr
zirconium,m,fr
zister,m,fr
zircon,m,fr
zirconide,m,fr
zirame,m,fr
zinzinulement,m,fr
zinzibulement,m,fr
zinjanthrope,m,fr
zingueur,m,fr
Zinswillerois,m,fr
zinneke,m,fr
zinfle,m,fr
zingage,m,fr
zincou,m,fr
zinnia,m,fr
z'Indien,m,fr
zincisme,m,fr
zina,m,fr
Zincurtien,m,fr
zincage,m,fr
zinc,m,fr
zincate,m,fr
Zimmersheimois,m,fr
Zimmingeois,m,fr
zimmerwaldisme,m,fr
Zillisheimois,m,fr
ziarra,m,fr
zibulateur,m,fr
Zicavais,m,fr
zhamunie,m,fr
zhuyin,m,fr
zhaba,m,fr
zgougou,m,fr
zgeg,m,fr
zgueg,m,fr
zeubi,m,fr
zeugopode,m,fr
zeugme,m,fr
Zettingeois,m,fr
zeuhl,m,fr
zeugma,m,fr
zetat,m,fr
zest,m,fr
zeste,m,fr
zesteur,m,fr
zeppelin,m,fr
Zermezeelois,m,fr
zeph,m,fr
zend,m,fr
zendik,m,fr
zendiq,m,fr
zendrum,m,fr
zemstvo,m,fr
zen,m,fr
zemindarat,m,fr
zembrocal,m,fr
zemb,m,fr
zenana,m,fr
Zellwillerois,m,fr
zellige,m,fr
Zellenbergeois,m,fr
zekkat,m,fr
zekat,m,fr
Zeinheimois,m,fr
zeidane,m,fr
zef,m,fr
Zehnackerois,m,fr
Zegerscappelois,m,fr
zebrano,m,fr
zeauzeau fleur,m,fr
zeb,m,fr
zebet,m,fr
zebboudj,m,fr
zebi,m,fr
zbeul,m,fr
zazou,m,fr
zboube,m,fr
zdimoh,m,fr
zboob,m,fr
zazens,"pl,m",fr
zeauzeau,m,fr
zboub,m,fr
zayse-zergulla,m,fr
zazaki,m,fr
zayane,m,fr
zayin,m,fr
zaydisme,m,fr
zarfa,m,fr
zar,m,fr
Zaventemien,m,fr
zaun-kommando,m,fr
zapping,m,fr
zarb,m,fr
zarma,m,fr
zarater,m,fr
zarico,m,fr
z'apprenti,m,fr
zappage,m,fr
zappeur,m,fr
zapatisme,m,fr
zanzi,m,fr
zanzibar,m,fr
z'animau,m,fr
zani,m,fr
zamuco,m,fr
zancle,m,fr
zamia,m,fr
zamier,m,fr
zamioculcas,m,fr
z'ami,m,fr
zamet,m,fr
z'amendement,m,fr
zambretto,m,fr
Zambien,m,fr
zambajon,m,fr
zamal,m,fr
Zalanais,m,fr
zagharit,m,fr
zamar,m,fr
z'affaire,m,fr
zamac,m,fr
zagawa,m,fr
zamak,m,fr
zadisme,m,fr
Zacharien,m,fr
Zacharois,m,fr
z-yeux,m,fr
Zaessinguois,m,fr
z-oiseau,m,fr
zabre,m,fr
z-oie,m,fr
yuppie,m,fr
yucca,m,fr
yuqui,m,fr
yumi,m,fr
ytterbium,m,fr
Yukonnais,m,fr
Yukonais,m,fr
yttrium,m,fr
yuan,m,fr
ysopet,m,fr
yttria,m,fr
ytterbate,m,fr
ysard,m,fr
ypreau,m,fr
youyou,m,fr
yponomeute,m,fr
youv,m,fr
youtron,m,fr
Yprois,m,fr
YouTubeur,m,fr
youtubeur,m,fr
youpin,m,fr
yoyo,m,fr
young-ice,m,fr
youpinerie,m,fr
youpala,m,fr
yorouba,m,fr
yoruba,m,fr
yougoslavisme,m,fr
youd,m,fr
you-you,m,fr
yottaoctet,m,fr
yot,m,fr
yooner,m,fr
yolier,m,fr
yoleur,m,fr
yohimbehe,m,fr
yojijukugo,m,fr
yorkshire,m,fr
yogourt,m,fr
yohimbe,m,fr
yogi,m,fr
yoguisme,m,fr
yogisme,m,fr
yoghourth,m,fr
yoni,m,fr
Yo,m,fr
yoghourt,m,fr
yodleur,m,fr
yoga,m,fr
yoghi,m,fr
yobioctet,m,fr
yoctokatal,m,fr
yin-yang,m,fr
ylure,m,fr
yin,m,fr
yindjibarndi,m,fr
yidich,m,fr
yiddisch,m,fr
Ygrandais,m,fr
Yffiniacais,m,fr
yiable,m,fr
yeoman,m,fr
yerni,m,fr
yeux de chien battu,"pl,m",fr
yeux de merlan frit,"pl,m",fr
yero,m,fr
yenotte,m,fr
yemtchik,m,fr
Yennois,m,fr
yasseur,m,fr
yazidisme,m,fr
yawl,m,fr
yard,m,fr
yearling,m,fr
yaourtier,m,fr
yarsagumbu,m,fr
yarchagumba,m,fr
yaourt,m,fr
yassa,m,fr
yatagan,m,fr
yarsagumba,m,fr
yaouled,m,fr
yanghir,m,fr
yang,m,fr
yakuza,m,fr
yandou,m,fr
yak,m,fr
yahourt,m,fr
yali,m,fr
Yamoussoukrois,m,fr
yamtchik,m,fr
yamakasi,m,fr
yaktaro,m,fr
yakusa,m,fr
yen,m,fr
yaghnobi,m,fr
yagtan,m,fr
yacht,m,fr
yackier,m,fr
yack,m,fr
XP,m,fr
yachtman,m,fr
yachmak,m,fr
yacht-club,m,fr
xiphophore,m,fr
yable,m,fr
yachtsman,m,fr
xi,m,fr
xipho,m,fr
xiang,m,fr
yachting,m,fr
XPS,"f,m",fr
xoanon,m,fr
xhosa,m,fr
xanthome,m,fr
Xanthien,m,fr
xemple,m,fr
xare,m,fr
xanthoderme,m,fr
xanthane,m,fr
xanthophore,m,fr
wrap,m,fr
wronskien,m,fr
wu,m,fr
wotanisme,m,fr
woro woro,m,fr
woro-woro,m,fr
woofing,m,fr
wokisme,m,fr
won,m,fr
wombat,m,fr
wookie,m,fr
wolfram,m,fr
witloof,m,fr
wishbone,m,fr
Wolof,m,fr
woofer,m,fr
winstub,m,fr
winch,m,fr
wintergreen,m,fr
whist,m,fr
whisky,m,fr
wigwam,m,fr
whig,m,fr
wifi,m,fr
windsurf,m,fr
western,m,fr
widget,m,fr
whiskey,m,fr
white-spirit,m,fr
wesh,m,fr
wheeling,m,fr
week-end,m,fr
wergeld,m,fr
wedge,m,fr
Westphalien,m,fr
wehnelt,m,fr
Wendat,m,fr
webzine,m,fr
wendat,m,fr
western spaghetti,m,fr
weekend,m,fr
webmestre,m,fr
webinaire,m,fr
weber,m,fr
webcast,m,fr
WC,"pl,m",fr
webdocumentaire,m,fr
watt,m,fr
webmaster,m,fr
wawaron,m,fr
WE,m,fr
waterpolo,m,fr
wattman,m,fr
water-closet,m,fr
waters,"pl,m",fr
water,m,fr
wattheure,m,fr
water-ballast,m,fr
warrant,m,fr
warm up,m,fr
water-polo,m,fr
waterzooi,m,fr
watergang,m,fr
wargame,m,fr
Washingtonien,m,fr
warning,m,fr
water polo,m,fr
warfarine,m,fr
wampi,m,fr
wallonisme,m,fr
wallisien,m,fr
Wallon,m,fr
wallaby,m,fr
wallon,m,fr
wallingantisme,m,fr
wapiti,m,fr
wallingant,m,fr
walkie-talkie,m,fr
wahhabisme,m,fr
wagonnier,m,fr
wagon-restaurant,m,fr
wagon-salon,m,fr
wagon-bar,m,fr
wagonnet,m,fr
wagon-lit,m,fr
walkman,m,fr
vrac,m,fr
wagon-foudre,m,fr
wagon-poste,m,fr
wagon-couchette,m,fr
VPS,m,fr
wagon-citerne,m,fr
vrai,m,fr
voyou,m,fr
vrai de vrai,m,fr
voyeur,m,fr
voyer,m,fr
voyant,m,fr
voyageur,m,fr
wagon,m,fr
voyage de noces,m,fr
voyeurisme,m,fr
voulgier,m,fr
voyage,m,fr
voyage dans le temps,m,fr
vouloir,m,fr
voyage d'affaires,m,fr
vouvoiement,m,fr
voueur,m,fr
voussoir,m,fr
voudou,m,fr
vougier,m,fr
vomitoire,m,fr
Vosgien,m,fr
vomito,m,fr
vomissement,m,fr
votant,m,fr
vomitif,m,fr
vortex,m,fr
vomer,m,fr
volucompteur,m,fr
volume des ventes,m,fr
volume sonore,m,fr
vomiquier,m,fr
voltage,m,fr
vomi,m,fr
volt,m,fr
volontariat,m,fr
voltigeur,m,fr
voltairianisme,m,fr
volleyball,m,fr
volontarisme,m,fr
volleyeur,m,fr
volleyball de plage,m,fr
volley-ball de plage,m,fr
volley-ball,m,fr
Volkswagen,f,fr
vote,m,fr
voleur de grand chemin,m,fr
volatile,m,fr
voleur,m,fr
volet,m,fr
volcanisme,m,fr
volcan,m,fr
vol-au-vent,m,fr
volailler,m,fr
volume,m,fr
vol coqueluche,m,fr
vol,m,fr
volley,m,fr
voisin,m,fr
volant,m,fr
voiturin,m,fr
voisin de palier,m,fr
voisinage orthographique,m,fr
voiture volante,m,fr
voilier,m,fr
voisinage,m,fr
voiturier,m,fr
voilage,m,fr
voile,"f,m",fr
voile du palais,m,fr
vogoul,m,fr
vocal,m,fr
voeu,m,fr
vocabulaire actif,m,fr
vocalisateur,m,fr
vocalisme,m,fr
vocabulaire passif,m,fr
vocable,m,fr
vocabulaire,m,fr
vivres,"pl,m",fr
vizir,m,fr
vlan,m,fr
vivant,m,fr
vizirat,m,fr
vocatif,m,fr
vivier,m,fr
vivat,m,fr
vivandier,m,fr
vivaneau,m,fr
viveur,m,fr
vitrail,m,fr
vitriol,m,fr
vitrage,m,fr
viticulteur,m,fr
vitchoura,m,fr
vitiligo,m,fr
vitrier,m,fr
vivarium,m,fr
vissage,m,fr
vitalisme,m,fr
visqui,m,fr
vison,m,fr
visiteur,m,fr
visitateur,m,fr
vit,m,fr
visnage,m,fr
vison d'Europe,m,fr
visionneur,m,fr
visage,m,fr
viseur,m,fr
visiophone,m,fr
visagisme,m,fr
visionnage,m,fr
visionnement,m,fr
virion,m,fr
visa,m,fr
virus informatique,m,fr
virginal,m,fr
virilisme,m,fr
vireton,m,fr
virose,m,fr
virus,m,fr
virement,m,fr
virelangue,m,fr
viriel,m,fr
vireur,m,fr
viol collectif,m,fr
viol,m,fr
vinylite,m,fr
virelai,m,fr
vinyle,m,fr
viognier,m,fr
vinificateur,m,fr
vinettier,m,fr
vinaigre balsamique,m,fr
vinaigre,m,fr
vinaigre de toilette,m,fr
vinaigrier,m,fr
vinette,m,fr
vin jaune,m,fr
vin rouge,m,fr
vinage,m,fr
vin d'honneur,m,fr
vin mousseux,m,fr
vin de table,m,fr
vin gris,m,fr
vin de messe,m,fr
vin de palme,m,fr
vin de riz,m,fr
vin de maison,m,fr
vin de pays,m,fr
vin de copeau,m,fr
vin blanc,m,fr
vin de glace,m,fr
villageois,m,fr
vin,m,fr
Villard,m,fr
vilbrequin,m,fr
vilayet,m,fr
vigneron,m,fr
vigogne,m,fr
vilebrequin,m,fr
vilain petit canard,m,fr
vilain,m,fr
vignoble,m,fr
vif-argent,m,fr
viguier,m,fr
vigile,"f,m",fr
vif,m,fr
vieux-perse,m,fr
vieux norois,m,fr
vieux perse,m,fr
vieux russe,m,fr
vieux norrois,m,fr
vieux gallois,m,fr
vieux jours,"pl,m",fr
vieux de la vieille,m,fr
vieux,m,fr
Vietnamien,m,fr
vieux breton,m,fr
vieillissement,m,fr
vietnamien,m,fr
vieillard,m,fr
vielleur,m,fr
vieil islandais,m,fr
Viennois,m,fr
vidicon,m,fr
vieille branche,m,fr
village,m,fr
vieil irlandais,m,fr
videur,m,fr
vide-pomme,m,fr
vide-ordures,m,fr
vide-grenier,m,fr
vide-poche,m,fr
vide-couilles,m,fr
vide sanitaire,m,fr
vide,m,fr
vidangeur,m,fr
vicomte,m,fr
vide juridique,m,fr
vidage,m,fr
victimisme,m,fr
vicieux,m,fr
vichysme,m,fr
Vichyssois,m,fr
vichy,m,fr
Vicentin,m,fr
vice-recteur,m,fr
vice-chancelier,m,fr
vice-amiral d'escadre,m,fr
vice-consul,m,fr
vice allemand,m,fr
vice,m,fr
vice-roi,m,fr
vice-amiral,m,fr
vice de forme,m,fr
vice anglais,m,fr
vicaire,m,fr
vibrographe,m,fr
vibromasseur,m,fr
vibrato,m,fr
vibrion,m,fr
vibrateur,m,fr
viatique,m,fr
vibraculaire,m,fr
viandard,m,fr
veuf,m,fr
vibreur,m,fr
VHR,"f,m",fr
viaduc,m,fr
veuvage,m,fr
vicariat,m,fr
vibraphone,m,fr
veuch,m,fr
veston,m,fr
veuglaire,m,fr
verseau,m,fr
vestige,m,fr
vers,m,fr
verset,m,fr
versificateur,m,fr
verseur,m,fr
versement,m,fr
Versaillais,m,fr
verrou,m,fr
vers libre,m,fr
verrouillage,m,fr
verrouillage gravitationnel,m,fr
verrier,m,fr
verrillon,m,fr
verre,m,fr
vernissage,m,fr
versant,m,fr
vernis,"pl,m",fr
vernier,m,fr
verrat,m,fr
vermisseau,m,fr
vermillon,m,fr
vermifuge,m,fr
vermivore,m,fr
vermouth,m,fr
verlan,m,fr
verjus,m,fr
vernaculaire,m,fr
vermicelle,m,fr
vermeil,m,fr
vermicide,m,fr
vermicelier,m,fr
vergobret,m,fr
vergne,m,fr
vergeron,m,fr
verglas,m,fr
verdoiement,m,fr
verdissement,m,fr
verdissage,m,fr
verdin,m,fr
verbiage,m,fr
verger,m,fr
verdet,m,fr
verdage,m,fr
verdict,m,fr
verdiau,m,fr
verbicruciste,m,fr
verbe simple,m,fr
verbe pronominal,m,fr
verbe transitif,m,fr
verbe mixte,m,fr
verbe passif,m,fr
verbe fort,m,fr
verbe impersonnel,m,fr
verbe d'action,m,fr
verbe intransitif,m,fr
verbe faible,m,fr
verbe de mouvement,m,fr
verbe auxiliaire,m,fr
verbe de perception,m,fr
verbe actif,m,fr
verbe absolu,m,fr
verbe,m,fr
ver solitaire,m,fr
